sample_name,PC1_hat,PC2_hat,PC3_hat,PC4_hat,PC5_hat,PC6_hat,PC7_hat,PC8_hat,PC9_hat,PC10_hat
4208283,-0.7437181118405175,-0.39092172155161803,-0.22098184996463507,0.27614094873938877,1.3814924411020242,0.23852144178589257,-0.22467803282007273,0.6718646977366154,0.6870873495355935,0.16309044535724154
4300380,0.16899247331770206,0.03564973857556627,-0.4981799184268967,0.16316642434076756,1.101352574250244,-0.2905779103387818,-0.09387989989470338,0.5934944766496528,0.4237343175872406,0.2643033708890645
5191309,-0.6665318025522814,-1.159071004315878,-0.05834029081577661,0.6920044704513257,0.9725176958938384,0.1628656714814677,-0.3554237275105123,0.7175546652454642,0.5183255631518101,-0.1182247056090199
5780724,0.36427939765948497,0.11364843087504542,-0.5982829572475064,0.19168602004928514,0.7834337701440967,-0.37254038528784006,-0.07385136883341048,0.2168123523355395,0.6052199140374914,0.1507694442149565
1505056,0.13606813617294355,-0.44730793572289324,-0.5968065561380248,0.4630730461677567,0.5698778365876549,0.056214984084000705,-0.08337170208154081,0.7014661773093389,0.7887190726437672,0.2182086794680234
2823594,-0.15597596619829512,-0.12680495509540848,0.18459269952182303,0.25925053620868727,0.7385644526656155,0.13223265523746852,-0.11247787468325128,0.6070351262802306,0.7594826543774764,0.06944830189262191
3558382,-1.957970973267317,0.22461931471318483,-1.7245678872223644,0.37863747211174575,1.6445698735175258,-0.3666560186586211,-0.14972909203390508,0.9515410271966354,0.8557150893949248,0.25268970109340283
1251779,-1.0498496605735874,-0.12052642732835826,-1.2669846396462567,0.29375146853091055,1.2517542620659712,-0.15729584058334295,-0.37362071323717616,0.6689947683022502,0.2927897697485743,-0.011986805647671135
3375706,0.6470360211014463,-0.1494355319029412,-0.21127466298112205,0.21380924590766198,0.8620745589386313,-0.2682001802037585,-0.04764193683136213,0.6195288297073445,0.988913100614123,0.19052998356256348
3764882,-0.9327406229555509,-0.8108120031704557,1.1742309814237366,1.0519385948462168,0.8292954270775977,0.49519384660784993,-0.17083106090792416,0.20301943959138397,0.6876184338071718,0.3230411900916565
4139506,-1.0455825496124327,-0.5728039582521621,0.16584367502285088,0.14851687479237385,0.665905666037766,0.2065280132009624,-0.3352472232286326,0.5878150478035903,0.2087641864313204,0.046596603864192045
3240214,-2.0580150900764296,-0.13969755589950877,0.022634268877603798,0.7358174206343859,1.2351387532167122,-0.039133131746985995,-0.13198391340199092,0.4787092719826605,0.9228336858531585,0.2090151569870673
3639623,-1.0873044406919,0.13005094181160462,-1.6153240098587656,0.6818627412857178,1.350375124548978,-0.4635782773079533,-0.16267505650480832,0.7862592315033442,1.0471492526475337,0.10795328041095215
2215520,-1.6379411576170149,-0.09413439935866785,0.0797865792795763,0.6174772108745514,1.3303329630969003,0.2090630764415233,-0.25847065969196076,0.5646482459086726,0.32345292847000207,0.20992916119515148
